Video ID,Title,Channel,Channel Subscribers,View Count,Likes,Dislikes,Comment Count,Published Date,Duration
qHx5qTp2DhY,'Dangerous and unhinged': White House reacts to Trump complimenting Hezbollah,CNN,15800000,599676,9453,6884,5809,2023-10-12T17:56:52Z,550
SvpifAzCMCI,Explosion interrupts live Gaza interview,CNN,15800000,100584,949,-1,1098,2023-10-12T18:45:00Z,499
n1LT-Fkx-Io,Explosion interrupts live CNN interview in Gaza,CNN,15800000,66031,1681,-1,293,2023-10-12T18:10:56Z,48
56hhh0E-wMw,Ex-CIA director has a warning about a potential 'end result' in Israel-Hamas conflict,CNN,15800000,713554,5796,1792,3143,2023-10-12T21:59:39Z,321
JaVjqS6fbBI,Retired general: The issue with Palestinians leaving Gaza,CNN,15800000,67448,540,-1,530,2023-10-12T22:25:35Z,261
g2Ntxk_ZQTg,Drone footage of war-torn Gaza shows immense destruction,CNN,15800000,65218,477,26,877,2023-10-13T00:02:10Z,167
koXBvLert_g,See training camps used by Hamas for attack on Israel,CNN,15800000,193625,1599,-1,1115,2023-10-13T03:49:16Z,280
QPjz71xR7SM,Intense bombardment on Gaza City picks up during on-air segment. See the live pictures,CNN,15800000,107786,1132,141,1327,2023-10-13T07:00:11Z,626
D-9-A00vMoc,Israel warns 1.1 million people to leave northern Gaza,CNN,15800000,717606,4814,-1,6636,2023-10-13T11:45:51Z,566
A2S4Vi4F348,Retired IDF general criticizes Israeli military: We failed to defend civilians,CNN,15800000,197409,2928,-1,1351,2023-10-13T13:41:09Z,583
satjcD2BGcQ,Doctor describes horrors he's seeing in Gaza,CNN,15800000,47032,1118,100,435,2023-10-13T14:59:28Z,21
WA_LUFCj5LQ,Israeli military shells southern Lebanon in response to explosion at security fence,CNN,15800000,630485,4181,-1,2268,2023-10-13T15:45:12Z,494
zGo5-FEKjkQ,Israel warns half of Gaza to evacuate,CNN,15800000,106153,2887,320,947,2023-10-13T15:43:32Z,46
3PntaOSdyto,"Israeli troops have carried out local raids in Gaza, IDF says",CNN,15800000,447773,3434,-1,1741,2023-10-13T17:13:12Z,591
ViGf_NojEWg,US intelligence warned of potential for Gaza clash in days before attack,CNN,15800000,190710,1746,361,1330,2023-10-13T18:55:53Z,568
g21TVxor7iE,Videos show impact of strikes on children in Gaza,CNN,15800000,84634,1074,-1,1814,2023-10-13T22:24:44Z,196
mc6MIsq2voU,Rockets interrupt Anderson Cooper's CNN live shot,CNN,15800000,9317566,425818,-1,17436,2023-10-14T00:02:31Z,52
sScDHHNaHjI,How Hamas trapped civilians at music festival,CNN,15800000,1336600,10440,2929,6847,2023-10-14T14:00:38Z,464
aoOW0msPdOo,How Israel warned Palestinians to evacuate in 24 hours,CNN,15800000,336478,10866,-1,1981,2023-10-14T00:57:35Z,19
Cyp03W2SXyc,Weapons used by Hamas militants appear to be Russian or Chinese made,CNN,15800000,489974,4589,1882,3149,2023-10-14T01:49:36Z,479
C5Rv6c3NP3s,Retired colonel: Military buildup around Gaza ‘reminiscent of a scene from D-Day’,CNN,15800000,422511,5207,-1,1744,2023-10-14T10:15:52Z,602
0upJacn86cA,Horrifying video shows the moments at the site of Israel music festival,CNN,15800000,283454,3138,-1,1831,2023-10-14T13:00:02Z,264
3fMALiXAduU,"Why Gaetz doesn't regret ousting McCarthy, even amid Israel-Hamas conflict",CNN,15800000,149594,1275,1174,1718,2023-10-14T15:42:46Z,522
VlQiCdqFURM,Why this expert thinks everyone's mental health is 'at risk' from Israel-Hamas war,CNN,15800000,43857,568,-1,731,2023-10-14T17:00:30Z,334
IfWjwKl-CA8,Analyst: How Hamas is using cryptocurrency to raise funds,CNN,15800000,63043,929,232,746,2023-10-14T18:00:14Z,318
EtAz61fKLeg,'Israelis are bombing the crap out of Gaza': Tapper presses Biden official on American hostages,CNN,15800000,619460,7316,-1,5425,2023-10-15T17:17:41Z,660
rs_hCX_JmyM,'You don't compliment any of them': Haley responds to Trump's Hamas comment,CNN,15800000,353629,3477,1277,2594,2023-10-15T18:30:45Z,667
gTgMZmSdkHY,Hear what the Israeli ambassador to the US says about plans for Gaza after war,CNN,15800000,181707,1835,-1,1543,2023-10-15T19:30:04Z,343
2FHmHpe2P6o,Military analyst: Hamas is losing the second phase of their plan already,CNN,15800000,527369,5112,-1,1930,2023-10-15T21:08:54Z,327
GI0810gD6Eg,Fareed shares what the 'severest setback' would be for Hamas now,CNN,15800000,626830,7129,1542,1835,2023-10-16T11:57:10Z,339
GoRBO7Hu9KM,'A mistake': Biden warns against Israel occupying Gaza,CNN,15800000,309664,2784,-1,3119,2023-10-16T13:39:09Z,482
71K-V7Du_FE,Exclusive: CNN meets Israeli troops as tensions rise on Lebanon border,CNN,15800000,252228,1957,467,959,2023-10-16T15:30:10Z,588
s5H3HFGlGcg,Israeli defense minister warns of 'a long war',CNN,15800000,136780,1474,-1,1142,2023-10-16T18:56:34Z,501
QWYcX3zRbvg,Netanyahu adviser: Civilian casualty numbers from Gaza should be taken 'with grain of salt',CNN,15800000,56931,541,271,937,2023-10-16T21:55:19Z,423
0oM8p96ZFNg,Israeli father describes wife and daughters being taken by Hamas as 'hell',CNN,15800000,121422,1559,-1,766,2023-10-17T00:30:50Z,659
EVfgDwiGIW0,CNN producer shares video diary of escape from Gaza City with his family,CNN,15800000,117163,1400,-1,410,2023-10-17T01:50:26Z,187
9LVVrfvv9BM,Veteran reporter shows what it's like inside Hamas tunnels under Gaza,CNN,15800000,125718,854,204,330,2023-10-17T04:00:03Z,183
ss0ASA9mcQ8,See what life looks like in southern Gaza for evacuees,CNN,15800000,215001,1570,-1,1864,2023-10-17T07:00:21Z,593
AlLZ07tIOxU,Hamas releases first video of a hostage taken to Gaza,CNN,15800000,253969,2324,921,1922,2023-10-17T13:00:43Z,661
-81vCffWq6k,Analyst weighs in on Hamas hostage video release,CNN,15800000,74263,883,-1,583,2023-10-17T17:37:02Z,345
2ik5X1pVQYg,Hundreds believed dead in Gaza hospital blast,CNN,15800000,70870,608,0,1904,2023-10-18T00:00:00Z,242
RYtxWLVwH_Q,'Orders of magnitude more difficult': Petraeus on urban combat,CNN,15800000,148286,1923,-1,686,2023-10-17T23:25:29Z,499
qGFzeKG3_r4,CNN tours Israeli military base filled with seized Hamas weapons,CNN,15800000,131543,1313,-1,681,2023-10-18T01:40:13Z,236
1wfmV0qOQow,Who is the leader of Hamas in Gaza?,CNN,15800000,575193,3787,1191,2349,2023-10-18T03:02:42Z,421
8pPYC_cc9DY,Watch Biden's full remarks arriving in Israel,CNN,15800000,119371,1634,-1,2508,2023-10-18T11:39:05Z,658
hg4m7bnDl0s,Breaking down what Biden said in Israel amid deadly Gaza hospital strike,CNN,15800000,74111,994,1503,1153,2023-10-18T19:30:03Z,625
aKGBsmYXtFQ,Protests erupt near US embassy in Lebanon amid Gaza hospital blast,CNN,15800000,100252,835,-1,1202,2023-10-18T20:15:01Z,417
zMBuo3RAiVk,Video taken by Hamas shows rampage through Israeli homes,CNN,15800000,871216,5824,-1,3524,2023-10-19T01:00:07Z,312
Bvxi-BxPNFk,Putin and Xi refuse to condemn Hamas attack on Israel,CNN,15800000,117368,1268,1259,1864,2023-10-19T02:00:28Z,218
R-KUt4Pp_-M,Chilling audio from Israeli medic reveals last moments,CNN,15800000,196587,4473,-1,1314,2023-10-19T02:30:17Z,352
THV_OuzC9jM,Military analyst breaks down Israeli evidence in Gaza hospital blast,CNN,15800000,889076,9346,5723,7559,2023-10-19T03:12:43Z,537
zW76wr0SA3E,Dad wants the world to hear this chilling call of his daughter being kidnapped,CNN,15800000,208490,3437,-1,1214,2023-10-19T16:38:14Z,239
wG8UShiEHYo,Lebanese militant groups and Israel exchange fire across border,CNN,15800000,55389,506,98,254,2023-10-19T19:45:02Z,330
yWBe2XYJZMs,Tensions rising among House Democrats over Gaza hospital explosion,CNN,15800000,51083,589,-1,1356,2023-10-20T01:30:20Z,253
vtF_tHyPjdo,Israel conducts West Bank raids amidst conflict with Hamas,CNN,15800000,51621,464,-1,436,2023-10-20T03:30:24Z,205
NYhUr70aXZE,"When Hamas attacked, this group of volunteers fought back and won",CNN,15800000,184747,2782,408,657,2023-10-20T04:00:19Z,662
POm7qqRaNnM,Attacks on US military in Middle East stoke fear of regional war,CNN,15800000,525168,3850,-1,2208,2023-10-20T14:32:46Z,487
9Hh0yIQ0zoo,"Two American hostages being released by Hamas, sources say",CNN,15800000,56475,547,23,533,2023-10-20T18:32:17Z,610
czQWZAaWlHA,Blinken gives update on release of 2 American hostages held by Hamas,CNN,15800000,43049,518,-1,421,2023-10-20T21:11:27Z,718
FAPu4FLd2pk,See what it looks like at Egypt-Gaza crossing where anger is growing,CNN,15800000,196115,2534,-1,2339,2023-10-21T01:00:21Z,357
6gpi9S7P_c8,Brother of released American hostage speaks out,CNN,15800000,99284,948,195,520,2023-10-21T02:03:22Z,680
9Pra0XtrEPA,Israeli parents describe how they found out their son was kidnapped by Hamas,CNN,15800000,44765,519,-1,593,2023-10-21T02:45:32Z,633
43exO3on0c0,Clarissa Ward explains what aid has made it into Gaza,CNN,15800000,71365,1639,570,585,2023-10-21T15:44:02Z,198
3YborCsNNTo,CNN reporter takes a look inside Gaza hospitals 'on the brink of collapse',CNN,15800000,86639,1384,-1,874,2023-10-21T20:02:49Z,652
SR_EAWjPUM0,Woman recalls being told her sister was killed by Hamas at Nova Festival,CNN,15800000,41110,801,720,405,2023-10-21T21:00:10Z,459
c3bTGgCfNyI,Ret. US general predicts Israel’s strategy for a ground battle in Gaza,CNN,15800000,348856,2846,-1,1197,2023-10-22T00:21:06Z,275
gji_20BZiDM,CNN forensic analysis suggests what may have caused Gaza hospital blast,CNN,15800000,211789,3003,2194,2228,2023-10-22T02:11:03Z,191
Q0NQFeLzsd8,Volunteer Israeli medic recounts horror of Hamas attack,CNN,15800000,25691,415,-1,348,2023-10-22T14:07:10Z,540
aCugwURWg7Q,What might be giving Israel pause before incursion? Expert lays out possible factors,CNN,15800000,51150,503,-1,464,2023-10-22T15:00:00Z,386
lGXgCyZvBzo,Humanitarian worker describes why it's 'impossible' to evacuate northern Gaza,CNN,15800000,22432,235,60,247,2023-10-22T17:00:31Z,462
KjA4Xz4bRU0,House Intel Chair on why he thinks Hamas released American hostages,CNN,15800000,115578,948,-1,611,2023-10-22T18:00:10Z,548
HnlI0ToSnro,Former US General says it will be 'exceedingly difficult' to destroy Hamas,CNN,15800000,199090,1388,165,769,2023-10-22T19:00:06Z,302
qdqqtQV5cMA,Israeli military analyst: The legitimization window is closing quickly the longer Israel waits,CNN,15800000,204769,1865,-1,1111,2023-10-23T12:49:06Z,622
u1EYsf7b9_0,See the new weapon Israel is using to fight Hamas,CNN,15800000,1069903,8634,4128,2486,2023-10-23T15:03:40Z,614
-S-CE_zE5wk,Sources say 2 more hostages released by Hamas,CNN,15800000,47699,901,-1,448,2023-10-23T20:18:48Z,349
QQE8xFhee0g,CNN producer tried to cross from Gaza into Egypt. See what happened,CNN,15800000,76264,892,-1,581,2023-10-24T00:59:33Z,182
dAUW_XftETg,Hear woman’s account of her capture by Hamas and escape,CNN,15800000,270366,3300,370,782,2023-10-24T02:17:42Z,793
tmJf7cFKxik,Israeli man sees his home for first time since Hamas killed his family,CNN,15800000,22403,312,-1,397,2023-10-24T10:00:45Z,281
5QqFweh3CC4,Anderson Cooper had a realization about a hostage during a live interview with his parents,CNN,15800000,211133,4111,507,983,2023-10-24T13:30:04Z,661
dCgI8OoeZF8,85-year-old grandmother freed by Hamas describes being kidnapped,CNN,15800000,46636,485,-1,991,2023-10-24T16:01:43Z,651
OlOdM-qPCUI,Queen Rania: There's a 'glaring double standard' in how world treats Palestinians,CNN,15800000,746019,17730,3407,9709,2023-10-24T19:42:42Z,660
nz7pS3Hwle8,Sources: Hamas used landlines to avoid detection and plan attack,CNN,15800000,67707,647,-1,423,2023-10-24T22:38:36Z,555
rZYv3UWNTSU,Father describes discovering his daughter's body days after Hamas attack in booby-trapped home,CNN,15800000,345443,3511,495,845,2023-10-26T02:00:21Z,379
dPKox2abTik,New IDF video appears to show Hamas attempting to enter Israel by sea,CNN,15800000,270742,2039,-1,839,2023-10-26T10:00:39Z,466
ndqjS_QYtU0,Inside the network of Hamas tunnels under Gaza,CNN,15800000,1175954,7724,2987,2840,2023-10-26T10:30:26Z,526
lX1kQKDZ2NA,Before and after satellite images show destruction in Gaza,CNN,15800000,65613,835,-1,863,2023-10-26T12:58:35Z,248
6SVwfkHvlNg,Video shows extensive airstrikes on Gaza,CNN,15800000,65506,559,-1,799,2023-10-27T18:16:55Z,594
D4ijJkr_d_A,'Who takes over?': Tapper presses Netanyahu adviser on the future of Gaza,CNN,15800000,73188,625,460,910,2023-10-27T21:34:21Z,411
x-kdjzeeymQ,IDF: Ground operation in Gaza expanding,CNN,15800000,65220,1751,-1,357,2023-10-27T22:12:39Z,56
jC_IGS00cDs,Military analyst: Explosions may represent beginning of troop movement into Gaza Strip,CNN,15800000,1086,26,0,0,2023-10-27T23:38:58Z,705
wkep4n5zhA0,Military analyst: Explosions may represent beginning of troop movement into Gaza Strip,CNN,15800000,189668,1611,-1,1317,2023-10-28T10:00:48Z,443
IWLNF_s6xkM,Why some ultra-Orthodox Jews are enlisting in the IDF,CNN,15800000,96473,992,379,861,2023-10-30T18:00:08Z,257
WDhnkONaM24,Crowd storms Russian airport after flight arrives from Israel,CNN,15800000,70895,1436,-1,533,2023-10-30T18:23:38Z,58
Vt6uXm4wTpI,Video shows artillery strike near Israel's border,CNN,15800000,36346,601,5,78,2023-10-30T19:27:06Z,26
gm-Ag7iMJnM,Protesters interrupt Antony Blinken several times within minutes at Senate hearing,CNN,15800000,453336,8735,-1,5533,2023-10-31T16:49:37Z,637
nSR_IINsj68,Protesters interrupt Senate hearing on Israel,CNN,15800000,36253,1364,-1,205,2023-10-31T16:53:52Z,44
QWIU3wf7bmI,House Minority leader weighs in on funding for Israel,CNN,15800000,38123,1420,2717,704,2023-11-01T00:03:10Z,432
hyqFFsRifFM,‘You decided to still drop a bomb’: Wolf presses IDF spokesman on Israeli airstrike on refugee camp,CNN,15800000,367380,5582,-1,6322,2023-11-01T02:07:01Z,191
1FTaLFaj5rs,Wolf Blitzer presses IDF spokesman on Israeli airstrike on refugee camp,CNN,15800000,99759,2383,1,1185,2023-11-01T01:30:49Z,60
WaTUjvqJ20E,Former US State Dept. official resigned over Israel-Hamas conflict,CNN,15800000,320081,9798,-1,1417,2023-11-01T01:47:35Z,59
DPNVq3BXy-U,'Nobody can win a war like this': Jewish student reflects on Israeli-Hamas war,CNN,15800000,33460,379,179,456,2023-11-01T21:29:19Z,355
JOINc6J8sn0,CNN anchor presses Netanyahu adviser on civilian deaths at Jabalya camp,CNN,15800000,226560,961,-1,2026,2023-11-01T19:49:48Z,614
POUtxaKDUG0,Israel official defends strike on refugee camp,CNN,15800000,309652,5667,2852,2279,2023-11-01T21:35:03Z,57
I5fBPAKpaKo,CNN anchor asks IDF spokesman where Palestinians were supposed to go after strike. Hear his response,CNN,15800000,932148,7399,-1,10089,2023-11-02T00:17:13Z,305
pWd-0OiOI9M,Video shows chaos and horror following Israel's latest airstrike to refugee camp in Gaza,CNN,15800000,93240,1047,-1,1433,2023-11-02T01:30:30Z,509
1itbVmX50Xg,Rabbi confronts President Biden,CNN,15800000,49051,525,267,797,2023-11-02T14:35:35Z,408
ARPzwHM-6aY,Rabbi confronts President Biden,CNN,15800000,142023,2765,-1,693,2023-11-02T16:38:32Z,22
UWl2BivEwnM,Dramatic video shows rockets fired into Gaza,CNN,15800000,373598,3529,482,2049,2023-11-02T21:56:30Z,725
_BjBr7Kf8rA,US intel: Hezbollah could be getting Russian missile system,CNN,15800000,542177,3969,-1,2984,2023-11-03T01:03:02Z,413
4wJDe40On2k,Hear from American doctor finally out of Gaza,CNN,15800000,37,0,0,0,2023-11-03T01:48:10Z,308
JCwNGCpjfrs,How Hamas is attempting to control the narrative,CNN,15800000,55281,756,-1,1205,2023-11-03T11:37:09Z,198
mQopuWAIons,Hear what UN official told Amanpour about the reality in Gaza,CNN,15800000,116641,1561,417,1403,2023-11-03T13:21:42Z,706
nx2pCaaFtwc,IDF says it has Gaza City surrounded,CNN,15800000,56759,1445,-1,242,2023-11-03T16:16:06Z,50
8adDjfFKfwI,'Shocking' Watch Blinken react to footage of Hamas terrorist attack on family,CNN,15800000,129293,2317,-1,1676,2023-11-03T18:17:39Z,468
fRkHKa3I5bg,Ex-CIA director weighs in on the use of drones to locate hostages held by Hamas,CNN,15800000,44466,467,41,170,2023-11-03T21:25:36Z,396
RrmSPBr88K0,Reporter takes off his protective gear on air after learning his colleague has been killed,CNN,15800000,158934,1938,-1,1210,2023-11-03T21:32:42Z,80
RqpU_UKN3TI,Video shows rocket strike about 100 meters from CNN reporter,CNN,15800000,123033,1340,609,1218,2023-11-04T00:48:23Z,611
8SaiR054tkM,Woman's daughter was killed by Hamas. Her family's ordeal was livestreamed on Facebook (PART 1),CNN,15800000,22136,493,-1,342,2023-11-04T17:33:33Z,498
7dmZeLBauyA,Woman's daughter was killed by Hamas. Her family's ordeal was livestreamed on Facebook (PART 2),CNN,15800000,150128,3532,522,1161,2023-11-04T18:45:00Z,555
4v6k0bINc34,Palestinian American mourns 42 family members killed in a single day in Gaza,CNN,15800000,58381,872,-1,1262,2023-11-04T20:00:04Z,199
y4Iv6W0dOhU,Retired colonel predicts Israel’s next steps in war,CNN,15800000,104940,1333,692,641,2023-11-05T15:53:55Z,333
GFYRmADgT1Q,Hear what Bernie Sanders thinks about Israel's response to Hamas attack,CNN,15800000,914300,15006,-1,9886,2023-11-05T17:00:05Z,603
gX7tBAfy8XE,Family members of hostages held in Gaza desperate to be reunited,CNN,15800000,13486,172,-1,223,2023-11-05T21:30:06Z,437
8IsuRY6leu4,John Bolton: Biden's red line on Iran is disappearing,CNN,15800000,163140,2570,1845,1530,2023-11-06T00:30:43Z,526
0QMzPkn3M0w,CNN anchor asks IDF spokesperson if airstrikes have accomplished all they can,CNN,15800000,149855,1870,-1,1881,2023-11-06T01:20:24Z,483
ctAqSH8rOWE,Hear what Queen Rania of Jordan said about Hamas and the 'root cause' of the conflict,CNN,15800000,157137,2386,641,2310,2023-11-06T01:07:05Z,233
WYOrk2tpKaQ,"In rare announcement, US says guided missile sub has arrived in Middle East",CNN,15800000,269595,2544,-1,1253,2023-11-06T19:02:09Z,414
e93Pu6fqlnU,‘No nation is liberated without sacrifices’: How Hamas frames casualties of war,CNN,15800000,30373,949,0,785,2023-11-07T02:23:12Z,488
AZ3f0qxerKY,Putin seizes on Israel-Hamas war to rally against US,CNN,15800000,118447,1117,-1,1251,2023-11-07T01:41:41Z,428
gk7iWgCk14U,American nurse who got out of Gaza describes desperation she saw,CNN,15800000,2023654,62525,4244,15436,2023-11-07T02:40:47Z,535
fMBIHdNqG_c,"Hear from father who thought daughter was killed in Hamas attack, and now told she may be alive",CNN,15800000,62907,973,-1,573,2023-11-07T12:33:47Z,367
xliqJ6pxx08,Former IDF soldier believes Israel is making 'a catastrophic mistake' in Gaza,CNN,15800000,954337,18442,-1,6574,2023-11-07T18:56:52Z,700
A3TWRghbSsc,White House warns Israel over post-war plans for Gaza,CNN,15800000,118542,1429,1015,1588,2023-11-07T19:39:31Z,415
jNeOV9kMof8,Tlaib tears up on House floor as she defends herself against censure,CNN,15800000,94589,4836,-1,1548,2023-11-08T00:49:26Z,58
3N5Vu_28aNw,Thousands of Palestinians flee south on foot as Israel steps up offensive in Gaza City,CNN,15800000,137166,1270,305,1557,2023-11-09T00:36:20Z,387
0W57OwQkaEg,Hamas propaganda video shows guerrilla warfare tactics,CNN,15800000,196943,1832,-1,1715,2023-11-10T02:14:36Z,571
6pTpWBAXOuI,CNN reporter embeds with IDF in Gaza. Here's what he saw,CNN,15800000,131262,1165,595,769,2023-11-10T02:00:03Z,391
Ejbl4AKhlj8,Man with loved ones in Gaza shares heartbreaking reality behind family photo,CNN,15800000,13997,267,-1,319,2023-11-10T14:06:44Z,294
